60;60;0;30;60;20.3
60;60;0;60;60;20.3
60;60;0;100.3;50.96;20.3
60;60;0;73.16;85.46;20.3
60;60;0;30;50;10
60;60;0;50;50;10
60;60;0;30;70;10
60;60;0;50;70;10
100.3;50.96;0;73.16;85.46;0
100.3;50.96;0;85.46;73.16;0
100.3;50.96;0;90;40;20.3
100.3;50.96;0;60;60;20.3
100.3;50.96;0;100.3;50.96;20.3
100.3;50.96;0;85.46;73.16;20.3
100.3;50.96;0;50;50;10
100.3;50.96;0;70;50;10
100.3;50.96;0;50;70;10
100.3;50.96;0;70;70;10
0;80;0;30;80;0
0;80;0;0;100;0
0;80;0;34.88;106.96;0
0;80;0;0;60;20.3
0;80;0;0;80;20.3
0;80;0;30;80;20.3
0;80;0;0;100;20.3
0;80;0;10;70;10
0;80;0;10;90;10
30;80;0;73.16;85.46;0
30;80;0;0;100;0
30;80;0;34.88;106.96;0
30;80;0;51;100.3;0
30;80;0;30;60;20.3
30;80;0;0;80;20.3
30;80;0;30;80;20.3
30;80;0;73.16;85.46;20.3
30;80;0;34.88;106.96;20.3
30;80;0;10;70;10
30;80;0;30;70;10
30;80;0;10;90;10
30;80;0;30;90;10
73.16;85.46;0;85.46;73.16;0
73.16;85.46;0;34.88;106.96;0
73.16;85.46;0;51;100.3;0
73.16;85.46;0;60;60;20.3
73.16;85.46;0;30;80;20.3
73.16;85.46;0;73.16;85.46;20.3
73.16;85.46;0;85.46;73.16;20.3
73.16;85.46;0;51;100.3;20.3
73.16;85.46;0;30;70;10
73.16;85.46;0;50;70;10
73.16;85.46;0;30;90;10
73.16;85.46;0;50;90;10
85.46;73.16;0;51;100.3;0
85.46;73.16;0;100.3;50.96;20.3
85.46;73.16;0;73.16;85.46;20.3
85.46;73.16;0;85.46;73.16;20.3
85.46;73.16;0;50;70;10
85.46;73.16;0;70;70;10
85.46;73.16;0;50;90;10
85.46;73.16;0;70;90;10
0;100;0;34.88;106.96;0
0;100;0;8.7;112.16;0
0;100;0;0;80;20.3
0;100;0;0;100;20.3
0;100;0;34.88;106.96;20.3
0;100;0;8.7;112.16;20.3
0;100;0;10;90;10
0;100;0;10;110;10
34.88;106.96;0;51;100.3;0
34.88;106.96;0;8.7;112.16;0
34.88;106.96;0;30;80;20.3
34.88;106.96;0;0;100;20.3
34.88;106.96;0;34.88;106.96;20.3
34.88;106.96;0;51;100.3;20.3
34.88;106.96;0;10;90;10
34.88;106.96;0;30;90;10
34.88;106.96;0;10;110;10
51;100.3;0;73.16;85.46;20.3
51;100.3;0;34.88;106.96;20.3
51;100.3;0;51;100.3;20.3
51;100.3;0;30;90;10
51;100.3;0;50;90;10
8.7;112.16;0;0;100;20.3
8.7;112.16;0;8.7;112.16;20.3
8.7;112.16;0;10;110;10
30;0;20.3;60;0;20.3
30;0;20.3;0;30;20.3
30;0;20.3;30;20;20.3
30;0;20.3;60;20;20.3
30;0;20.3;30;0;40.6
30;0;20.3;60;0;40.6
30;0;20.3;30;20;40.6
30;0;20.3;10;10;10
30;0;20.3;30;10;10
30;0;20.3;10;10;30
30;0;20.3;30;10;30
60;0;20.3;90;0;20.3
60;0;20.3;30;20;20.3
60;0;20.3;60;20;20.3
60;0;20.3;90;20;20.3
60;0;20.3;30;0;40.6
60;0;20.3;60;0;40.6
60;0;20.3;90;0;40.6
60;0;20.3;60;20;40.6
60;0;20.3;30;10;10
60;0;20.3;50;10;10
60;0;20.3;30;10;30
60;0;20.3;50;10;30
90;0;20.3;112.16;8.7;20.3
90;0;20.3;60;20;20.3
90;0;20.3;90;20;20.3
90;0;20.3;60;0;40.6
90;0;20.3;90;0;40.6
90;0;20.3;112.16;8.7;40.6
90;0;20.3;90;20;40.6
90;0;20.3;50;10;10
90;0;20.3;70;10;10
90;0;20.3;50;10;30
90;0;20.3;70;10;30
112.16;8.7;20.3;90;20;20.3
112.16;8.7;20.3;90;0;40.6
112.16;8.7;20.3;112.16;8.7;40.6
112.16;8.7;20.3;70;10;10
112.16;8.7;20.3;70;10;30
0;30;20.3;30;20;20.3
0;30;20.3;0;40;20.3
0;30;20.3;30;40;20.3
0;30;20.3;0;30;40.6
0;30;20.3;30;20;40.6
0;30;20.3;0;40;40.6
0;30;20.3;10;10;10
0;30;20.3;10;30;10
0;30;20.3;10;10;30
0;30;20.3;10;30;30
30;20;20.3;60;20;20.3
30;20;20.3;0;40;20.3
30;20;20.3;30;40;20.3
30;20;20.3;60;40;20.3
30;20;20.3;30;0;40.6
30;20;20.3;0;30;40.6
30;20;20.3;30;20;40.6
30;20;20.3;60;20;40.6
30;20;20.3;30;40;40.6
30;20;20.3;10;10;10
30;20;20.3;30;10;10
30;20;20.3;10;30;10
30;20;20.3;30;30;10
30;20;20.3;10;10;30
30;20;20.3;30;10;30
30;20;20.3;10;30;30
30;20;20.3;30;30;30
60;20;20.3;90;20;20.3
60;20;20.3;30;40;20.3
60;20;20.3;60;40;20.3
60;20;20.3;90;40;20.3
60;20;20.3;60;0;40.6
60;20;20.3;30;20;40.6
60;20;20.3;60;20;40.6
60;20;20.3;90;20;40.6
60;20;20.3;60;40;40.6
60;20;20.3;30;10;10
60;20;20.3;50;10;10
60;20;20.3;30;30;10
60;20;20.3;50;30;10
60;20;20.3;30;10;30
60;20;20.3;50;10;30
60;20;20.3;30;30;30
60;20;20.3;50;30;30
90;20;20.3;60;40;20.3
90;20;20.3;90;40;20.3
90;20;20.3;107;34.88;20.3
90;20;20.3;90;0;40.6
90;20;20.3;60;20;40.6
90;20;20.3;90;20;40.6
90;20;20.3;90;40;40.6
90;20;20.3;50;10;10
90;20;20.3;70;10;10
90;20;20.3;50;30;10
90;20;20.3;70;30;10
90;20;20.3;50;10;30
90;20;20.3;70;10;30
90;20;20.3;50;30;30
90;20;20.3;70;30;30
0;40;20.3;30;40;20.3
0;40;20.3;0;60;20.3
0;40;20.3;30;60;20.3
0;40;20.3;0;30;40.6
0;40;20.3;0;40;40.6
0;40;20.3;30;40;40.6
0;40;20.3;0;60;40.6
0;40;20.3;10;30;10
0;40;20.3;10;50;10
0;40;20.3;10;30;30
0;40;20.3;10;50;30
30;40;20.3;60;40;20.3
30;40;20.3;0;60;20.3
30;40;20.3;30;60;20.3
30;40;20.3;60;60;20.3
30;40;20.3;30;20;40.6
30;40;20.3;0;40;40.6
30;40;20.3;30;40;40.6
30;40;20.3;60;40;40.6
30;40;20.3;30;60;40.6
30;40;20.3;10;30;10
30;40;20.3;30;30;10
30;40;20.3;10;50;10
30;40;20.3;30;50;10
30;40;20.3;10;30;30
30;40;20.3;30;30;30
30;40;20.3;10;50;30
30;40;20.3;30;50;30
60;40;20.3;90;40;20.3
60;40;20.3;30;60;20.3
60;40;20.3;60;60;20.3
60;40;20.3;100.3;50.96;20.3
60;40;20.3;60;20;40.6
60;40;20.3;30;40;40.6
60;40;20.3;60;40;40.6
60;40;20.3;90;40;40.6
60;40;20.3;60;60;40.6
60;40;20.3;30;30;10
60;40;20.3;50;30;10
60;40;20.3;30;50;10
60;40;20.3;50;50;10
60;40;20.3;30;30;30
60;40;20.3;50;30;30
60;40;20.3;30;50;30
60;40;20.3;50;50;30
90;40;20.3;107;34.88;20.3
90;40;20.3;60;60;20.3
90;40;20.3;100.3;50.96;20.3
90;40;20.3;90;20;40.6
90;40;20.3;60;40;40.6
90;40;20.3;90;40;40.6
90;40;20.3;107;34.88;40.6
90;40;20.3;100.3;50.96;40.6
90;40;20.3;50;30;10
90;40;20.3;70;30;10
90;40;20.3;50;50;10
90;40;20.3;70;50;10
90;40;20.3;50;30;30
90;40;20.3;70;30;30
90;40;20.3;50;50;30
90;40;20.3;70;50;30
107;34.88;20.3;100.3;50.96;20.3
107;34.88;20.3;90;40;40.6
107;34.88;20.3;107;34.88;40.6
107;34.88;20.3;70;30;10
107;34.88;20.3;70;50;10
107;34.88;20.3;70;30;30
107;34.88;20.3;70;50;30
0;60;20.3;30;60;20.3
0;60;20.3;0;80;20.3
0;60;20.3;30;80;20.3
0;60;20.3;0;40;40.6
0;60;20.3;0;60;40.6
0;60;20.3;30;60;40.6
0;60;20.3;0;80;40.6
0;60;20.3;10;50;10
0;60;20.3;10;70;10
0;60;20.3;10;50;30
0;60;20.3;10;70;30
30;60;20.3;60;60;20.3
30;60;20.3;0;80;20.3
30;60;20.3;30;80;20.3
30;60;20.3;73.16;85.46;20.3
30;60;20.3;30;40;40.6
30;60;20.3;0;60;40.6
30;60;20.3;30;60;40.6
30;60;20.3;60;60;40.6
30;60;20.3;30;80;40.6
30;60;20.3;10;50;10
30;60;20.3;30;50;10
30;60;20.3;10;70;10
30;60;20.3;30;70;10
30;60;20.3;10;50;30
30;60;20.3;30;50;30
30;60;20.3;10;70;30
30;60;20.3;30;70;30
60;60;20.3;100.3;50.96;20.3
60;60;20.3;30;80;20.3
60;60;20.3;73.16;85.46;20.3
60;60;20.3;85.46;73.16;20.3
60;60;20.3;60;40;40.6
60;60;20.3;30;60;40.6
60;60;20.3;60;60;40.6
60;60;20.3;100.3;50.96;40.6
60;60;20.3;73.16;85.46;40.6
60;60;20.3;30;50;10
60;60;20.3;50;50;10
60;60;20.3;30;70;10
60;60;20.3;50;70;10
60;60;20.3;30;50;30
60;60;20.3;50;50;30
60;60;20.3;30;70;30
60;60;20.3;50;70;30
100.3;50.96;20.3;73.16;85.46;20.3
100.3;50.96;20.3;85.46;73.16;20.3
100.3;50.96;20.3;90;40;40.6
100.3;50.96;20.3;60;60;40.6
100.3;50.96;20.3;100.3;50.96;40.6
100.3;50.96;20.3;85.46;73.16;40.6
100.3;50.96;20.3;50;50;10
100.3;50.96;20.3;70;50;10
100.3;50.96;20.3;50;70;10
100.3;50.96;20.3;70;70;10
100.3;50.96;20.3;50;50;30
100.3;50.96;20.3;70;50;30
100.3;50.96;20.3;50;70;30
100.3;50.96;20.3;70;70;30
0;80;20.3;30;80;20.3
0;80;20.3;0;100;20.3
0;80;20.3;34.88;106.96;20.3
0;80;20.3;0;60;40.6
0;80;20.3;0;80;40.6
0;80;20.3;30;80;40.6
0;80;20.3;0;100;40.6
0;80;20.3;10;70;10
0;80;20.3;10;90;10
0;80;20.3;10;70;30
0;80;20.3;10;90;30
30;80;20.3;73.16;85.46;20.3
30;80;20.3;0;100;20.3
30;80;20.3;34.88;106.96;20.3
30;80;20.3;51;100.3;20.3
30;80;20.3;30;60;40.6
30;80;20.3;0;80;40.6
30;80;20.3;30;80;40.6
30;80;20.3;73.16;85.46;40.6
30;80;20.3;34.88;106.96;40.6
30;80;20.3;10;70;10
30;80;20.3;30;70;10
30;80;20.3;10;90;10
30;80;20.3;30;90;10
30;80;20.3;10;70;30
30;80;20.3;30;70;30
30;80;20.3;10;90;30
30;80;20.3;30;90;30
73.16;85.46;20.3;85.46;73.16;20.3
73.16;85.46;20.3;34.88;106.96;20.3
73.16;85.46;20.3;51;100.3;20.3
73.16;85.46;20.3;60;60;40.6
73.16;85.46;20.3;30;80;40.6
73.16;85.46;20.3;73.16;85.46;40.6
73.16;85.46;20.3;85.46;73.16;40.6
73.16;85.46;20.3;51;100.3;40.6
73.16;85.46;20.3;30;70;10
73.16;85.46;20.3;50;70;10
73.16;85.46;20.3;30;90;10
73.16;85.46;20.3;50;90;10
73.16;85.46;20.3;30;70;30
73.16;85.46;20.3;50;70;30
73.16;85.46;20.3;30;90;30
73.16;85.46;20.3;50;90;30
85.46;73.16;20.3;51;100.3;20.3
85.46;73.16;20.3;100.3;50.96;40.6
85.46;73.16;20.3;73.16;85.46;40.6
85.46;73.16;20.3;85.46;73.16;40.6
85.46;73.16;20.3;50;70;10
85.46;73.16;20.3;70;70;10
85.46;73.16;20.3;50;90;10
85.46;73.16;20.3;70;90;10
85.46;73.16;20.3;50;70;30
85.46;73.16;20.3;70;70;30
85.46;73.16;20.3;50;90;30
85.46;73.16;20.3;70;90;30
0;100;20.3;34.88;106.96;20.3
0;100;20.3;8.7;112.16;20.3
0;100;20.3;0;80;40.6
0;100;20.3;0;100;40.6
0;100;20.3;34.88;106.96;40.6
0;100;20.3;8.7;112.16;40.6
0;100;20.3;10;90;10
0;100;20.3;10;110;10
0;100;20.3;10;90;30
0;100;20.3;10;110;30
34.88;106.96;20.3;51;100.3;20.3
34.88;106.96;20.3;8.7;112.16;20.3
34.88;106.96;20.3;30;80;40.6
34.88;106.96;20.3;0;100;40.6
34.88;106.96;20.3;34.88;106.96;40.6
34.88;106.96;20.3;51;100.3;40.6
34.88;106.96;20.3;10;90;10
34.88;106.96;20.3;30;90;10
34.88;106.96;20.3;10;110;10
34.88;106.96;20.3;10;90;30
34.88;106.96;20.3;30;90;30
34.88;106.96;20.3;10;110;30
34.88;106.96;20.3;30;110;30
51;100.3;20.3;73.16;85.46;40.6
51;100.3;20.3;34.88;106.96;40.6
51;100.3;20.3;51;100.3;40.6
51;100.3;20.3;30;90;10
51;100.3;20.3;50;90;10
51;100.3;20.3;30;90;30
51;100.3;20.3;50;90;30
51;100.3;20.3;30;110;30
8.7;112.16;20.3;0;100;40.6
8.7;112.16;20.3;8.7;112.16;40.6
8.7;112.16;20.3;10;110;10
8.7;112.16;20.3;10;110;30
30;0;40.6;60;0;40.6
30;0;40.6;0;30;40.6
30;0;40.6;30;20;40.6
30;0;40.6;60;20;40.6
30;0;40.6;10;10;30
30;0;40.6;30;10;30
60;0;40.6;90;0;40.6
60;0;40.6;30;20;40.6
60;0;40.6;60;20;40.6
60;0;40.6;90;20;40.6
60;0;40.6;30;10;30
60;0;40.6;50;10;30
90;0;40.6;112.16;8.7;40.6
90;0;40.6;60;20;40.6
90;0;40.6;90;20;40.6
90;0;40.6;50;10;30
90;0;40.6;70;10;30
112.16;8.7;40.6;90;20;40.6
112.16;8.7;40.6;70;10;30
0;30;40.6;30;20;40.6
0;30;40.6;0;40;40.6
0;30;40.6;30;40;40.6
0;30;40.6;10;10;30
0;30;40.6;10;30;30
30;20;40.6;60;20;40.6
30;20;40.6;0;40;40.6
30;20;40.6;30;40;40.6
30;20;40.6;60;40;40.6
30;20;40.6;10;10;30
30;20;40.6;30;10;30
30;20;40.6;10;30;30
30;20;40.6;30;30;30
60;20;40.6;90;20;40.6
60;20;40.6;30;40;40.6
60;20;40.6;60;40;40.6
60;20;40.6;90;40;40.6
60;20;40.6;30;10;30
60;20;40.6;50;10;30
60;20;40.6;30;30;30
60;20;40.6;50;30;30
90;20;40.6;60;40;40.6
90;20;40.6;90;40;40.6
90;20;40.6;107;34.88;40.6
90;20;40.6;50;10;30
90;20;40.6;70;10;30
90;20;40.6;50;30;30
90;20;40.6;70;30;30
0;40;40.6;30;40;40.6
0;40;40.6;0;60;40.6
0;40;40.6;30;60;40.6
0;40;40.6;10;30;30
0;40;40.6;10;50;30
30;40;40.6;60;40;40.6
30;40;40.6;0;60;40.6
30;40;40.6;30;60;40.6
30;40;40.6;60;60;40.6
30;40;40.6;10;30;30
30;40;40.6;30;30;30
30;40;40.6;10;50;30
30;40;40.6;30;50;30
60;40;40.6;90;40;40.6
60;40;40.6;30;60;40.6
60;40;40.6;60;60;40.6
60;40;40.6;100.3;50.96;40.6
60;40;40.6;30;30;30
60;40;40.6;50;30;30
60;40;40.6;30;50;30
60;40;40.6;50;50;30
90;40;40.6;107;34.88;40.6
90;40;40.6;60;60;40.6
90;40;40.6;100.3;50.96;40.6
90;40;40.6;50;30;30
90;40;40.6;70;30;30
90;40;40.6;50;50;30
90;40;40.6;70;50;30
107;34.88;40.6;100.3;50.96;40.6
107;34.88;40.6;70;30;30
107;34.88;40.6;70;50;30
0;60;40.6;30;60;40.6
0;60;40.6;0;80;40.6
0;60;40.6;30;80;40.6
0;60;40.6;10;50;30
0;60;40.6;10;70;30
30;60;40.6;60;60;40.6
30;60;40.6;0;80;40.6
30;60;40.6;30;80;40.6
30;60;40.6;73.16;85.46;40.6
30;60;40.6;10;50;30
30;60;40.6;30;50;30
30;60;40.6;10;70;30
30;60;40.6;30;70;30
60;60;40.6;100.3;50.96;40.6
60;60;40.6;30;80;40.6
60;60;40.6;73.16;85.46;40.6
60;60;40.6;85.46;73.16;40.6
60;60;40.6;30;50;30
60;60;40.6;50;50;30
60;60;40.6;30;70;30
60;60;40.6;50;70;30
100.3;50.96;40.6;73.16;85.46;40.6
100.3;50.96;40.6;85.46;73.16;40.6
100.3;50.96;40.6;50;50;30
100.3;50.96;40.6;70;50;30
100.3;50.96;40.6;50;70;30
100.3;50.96;40.6;70;70;30
0;80;40.6;30;80;40.6
0;80;40.6;0;100;40.6
0;80;40.6;34.88;106.96;40.6
0;80;40.6;10;70;30
0;80;40.6;10;90;30
30;80;40.6;73.16;85.46;40.6
30;80;40.6;0;100;40.6
30;80;40.6;34.88;106.96;40.6
30;80;40.6;51;100.3;40.6
30;80;40.6;10;70;30
30;80;40.6;30;70;30
30;80;40.6;10;90;30
30;80;40.6;30;90;30
73.16;85.46;40.6;85.46;73.16;40.6
73.16;85.46;40.6;34.88;106.96;40.6
73.16;85.46;40.6;51;100.3;40.6
73.16;85.46;40.6;30;70;30
73.16;85.46;40.6;50;70;30
73.16;85.46;40.6;30;90;30
73.16;85.46;40.6;50;90;30
85.46;73.16;40.6;51;100.3;40.6
85.46;73.16;40.6;50;70;30
85.46;73.16;40.6;70;70;30
85.46;73.16;40.6;50;90;30
85.46;73.16;40.6;70;90;30
0;100;40.6;34.88;106.96;40.6
0;100;40.6;8.7;112.16;40.6
0;100;40.6;10;90;30
0;100;40.6;10;110;30
34.88;106.96;40.6;51;100.3;40.6
34.88;106.96;40.6;8.7;112.16;40.6
34.88;106.96;40.6;10;90;30
34.88;106.96;40.6;30;90;30
34.88;106.96;40.6;10;110;30
34.88;106.96;40.6;30;110;30
51;100.3;40.6;30;90;30
51;100.3;40.6;50;90;30
51;100.3;40.6;30;110;30
8.7;112.16;40.6;10;110;30
10;10;10;30;10;10
10;10;10;10;30;10
10;10;10;30;30;10
10;10;10;10;10;30
10;10;10;30;10;30
10;10;10;10;30;30
30;10;10;50;10;10
30;10;10;10;30;10
30;10;10;30;30;10
30;10;10;50;30;10
30;10;10;10;10;30
30;10;10;30;10;30
30;10;10;50;10;30
30;10;10;30;30;30
50;10;10;70;10;10
50;10;10;30;30;10
50;10;10;50;30;10
50;10;10;70;30;10
50;10;10;30;10;30
50;10;10;50;10;30
50;10;10;70;10;30
50;10;10;50;30;30
70;10;10;50;30;10
70;10;10;70;30;10
70;10;10;50;10;30
70;10;10;70;10;30
70;10;10;70;30;30
10;30;10;30;30;10
10;30;10;10;50;10
10;30;10;30;50;10
10;30;10;10;10;30
10;30;10;10;30;30
10;30;10;30;30;30
10;30;10;10;50;30
30;30;10;50;30;10
30;30;10;10;50;10
30;30;10;30;50;10
30;30;10;50;50;10
30;30;10;30;10;30
30;30;10;10;30;30
30;30;10;30;30;30
30;30;10;50;30;30
30;30;10;30;50;30
50;30;10;70;30;10
50;30;10;30;50;10
50;30;10;50;50;10
50;30;10;70;50;10
50;30;10;50;10;30
50;30;10;30;30;30
50;30;10;50;30;30
50;30;10;70;30;30
50;30;10;50;50;30
70;30;10;50;50;10
70;30;10;70;50;10
70;30;10;70;10;30
70;30;10;50;30;30
70;30;10;70;30;30
70;30;10;70;50;30
10;50;10;30;50;10
10;50;10;10;70;10
10;50;10;30;70;10
10;50;10;10;30;30
10;50;10;10;50;30
10;50;10;30;50;30
10;50;10;10;70;30
30;50;10;50;50;10
30;50;10;10;70;10
30;50;10;30;70;10
30;50;10;50;70;10
30;50;10;30;30;30
30;50;10;10;50;30
30;50;10;30;50;30
30;50;10;50;50;30
30;50;10;30;70;30
50;50;10;70;50;10
50;50;10;30;70;10
50;50;10;50;70;10
50;50;10;70;70;10
50;50;10;50;30;30
50;50;10;30;50;30
50;50;10;50;50;30
50;50;10;70;50;30
50;50;10;50;70;30
70;50;10;50;70;10
70;50;10;70;70;10
70;50;10;70;30;30
70;50;10;50;50;30
70;50;10;70;50;30
70;50;10;70;70;30
10;70;10;30;70;10
10;70;10;10;90;10
10;70;10;30;90;10
10;70;10;10;50;30
10;70;10;10;70;30
10;70;10;30;70;30
10;70;10;10;90;30
30;70;10;50;70;10
30;70;10;10;90;10
30;70;10;30;90;10
30;70;10;50;90;10
30;70;10;30;50;30
30;70;10;10;70;30
30;70;10;30;70;30
30;70;10;50;70;30
30;70;10;30;90;30
50;70;10;70;70;10
50;70;10;30;90;10
50;70;10;50;90;10
50;70;10;70;90;10
50;70;10;50;50;30
50;70;10;30;70;30
50;70;10;50;70;30
50;70;10;70;70;30
50;70;10;50;90;30
70;70;10;50;90;10
70;70;10;70;90;10
70;70;10;70;50;30
70;70;10;50;70;30
70;70;10;70;70;30
70;70;10;70;90;30
10;90;10;30;90;10
10;90;10;10;110;10
10;90;10;10;70;30
10;90;10;10;90;30
10;90;10;30;90;30
10;90;10;10;110;30
30;90;10;50;90;10
30;90;10;10;110;10
30;90;10;30;70;30
30;90;10;10;90;30
30;90;10;30;90;30
30;90;10;50;90;30
30;90;10;30;110;30
50;90;10;70;90;10
50;90;10;50;70;30
50;90;10;30;90;30
50;90;10;50;90;30
50;90;10;70;90;30
70;90;10;70;70;30
70;90;10;50;90;30
70;90;10;70;90;30
10;110;10;10;90;30
10;110;10;10;110;30
10;110;10;30;110;30
10;10;30;30;10;30
10;10;30;10;30;30
10;10;30;30;30;30
30;10;30;50;10;30
30;10;30;10;30;30
30;10;30;30;30;30
30;10;30;50;30;30
50;10;30;70;10;30
50;10;30;30;30;30
50;10;30;50;30;30
50;10;30;70;30;30
70;10;30;50;30;30
70;10;30;70;30;30
10;30;30;30;30;30
10;30;30;10;50;30
10;30;30;30;50;30
30;30;30;50;30;30
30;30;30;10;50;30
30;30;30;30;50;30
30;30;30;50;50;30
50;30;30;70;30;30
50;30;30;30;50;30
50;30;30;50;50;30
50;30;30;70;50;30
70;30;30;50;50;30
70;30;30;70;50;30
10;50;30;30;50;30
10;50;30;10;70;30
10;50;30;30;70;30
30;50;30;50;50;30
30;50;30;10;70;30
30;50;30;30;70;30
30;50;30;50;70;30
50;50;30;70;50;30
50;50;30;30;70;30
50;50;30;50;70;30
50;50;30;70;70;30
70;50;30;50;70;30
70;50;30;70;70;30
10;70;30;30;70;30
10;70;30;10;90;30
10;70;30;30;90;30
30;70;30;50;70;30
30;70;30;10;90;30
30;70;30;30;90;30
30;70;30;50;90;30
50;70;30;70;70;30
50;70;30;30;90;30
50;70;30;50;90;30
50;70;30;70;90;30
70;70;30;50;90;30
70;70;30;70;90;30
10;90;30;30;90;30
10;90;30;10;110;30
10;90;30;30;110;30
30;90;30;50;90;30
30;90;30;10;110;30
30;90;30;30;110;30
50;90;30;70;90;30
50;90;30;30;110;30
10;110;30;30;110;30
